,MSZoning,LotFrontage,LotArea,Street,Utilities,Neighborhood,BldgType,OverallQual,YearBuilt,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtFinType1,BsmtFinType2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,PavedDrive,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SaleType,SaleCondition,SalePrice
818,RL,80.0,8816,Pave,AllPub,ClearCr,1Fam,6,1971,Gable,CompShg,BrkFace,80.0,TA,TA,CBlock,TA,TA,GLQ,Unf,1010,Gd,Y,SBrkr,1052,1052,1,0,1,0,3,1,TA,6,0,2,Y,0,0,0,0,0,0,WD,Normal,155000
819,RL,44.0,6371,Pave,AllPub,NridgHt,TwnhsE,7,2009,Gable,CompShg,Stone,128.0,Gd,TA,PConc,Gd,TA,GLQ,Unf,1358,Ex,Y,SBrkr,1358,1358,1,0,2,0,2,1,Gd,6,1,2,Y,35,0,0,0,0,0,New,Partial,224000
820,RL,72.0,7226,Pave,AllPub,CollgCr,1Fam,7,2003,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,Unf,Unf,798,Ex,Y,SBrkr,798,1640,0,0,2,1,3,1,Gd,6,0,2,Y,45,0,0,0,0,0,WD,Normal,183000
821,RM,60.0,6000,Pave,AllPub,OldTown,2fmCon,4,1953,Gable,CompShg,None,0.0,Fa,TA,CBlock,Fa,TA,Unf,Unf,936,TA,N,SBrkr,936,936,0,0,1,0,2,1,TA,4,0,2,Y,32,112,0,0,0,0,WD,Normal,93000
822,RL,-1.0,12394,Pave,AllPub,Gilbert,1Fam,7,2003,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,Unf,Unf,847,Ex,Y,SBrkr,847,1733,0,0,2,1,3,1,Gd,7,1,2,Y,48,0,0,0,0,0,WD,Family,225000
823,RL,60.0,9900,Pave,AllPub,SWISU,1Fam,6,1940,Gable,CompShg,None,0.0,TA,TA,BrkTil,TA,TA,Unf,Unf,778,TA,Y,SBrkr,944,1489,0,0,2,0,3,1,TA,7,1,1,Y,0,0,0,0,0,0,WD,Normal,139500
824,FV,81.0,11216,Pave,AllPub,Somerst,1Fam,8,2006,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,Gd,Unf,Unf,1489,Ex,Y,SBrkr,1489,1489,0,0,2,0,3,1,Gd,7,1,2,Y,140,0,0,0,0,0,New,Partial,232600
825,RL,114.0,14803,Pave,AllPub,NridgHt,1Fam,10,2007,Hip,CompShg,BrkFace,816.0,Ex,TA,PConc,Ex,TA,GLQ,Unf,2078,Ex,Y,SBrkr,2084,2084,1,0,2,0,2,1,Ex,7,1,3,Y,45,0,0,0,0,0,New,Partial,385000
826,RM,50.0,6130,Pave,AllPub,BrkSide,1Fam,5,1924,Gable,CompShg,None,0.0,TA,TA,BrkTil,TA,TA,ALQ,Unf,784,Gd,Y,SBrkr,784,784,1,0,1,0,2,1,Gd,5,0,0,Y,0,116,0,0,0,0,WD,Normal,109500
827,RL,65.0,8529,Pave,AllPub,SawyerW,1Fam,7,2001,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,GLQ,Unf,1454,Ex,Y,SBrkr,1434,1434,0,0,2,0,3,1,Gd,6,1,2,Y,39,0,0,0,0,0,WD,Normal,189000
828,RL,-1.0,28698,Pave,AllPub,ClearCr,1Fam,5,1967,Flat,Tar&Grv,None,0.0,TA,TA,PConc,TA,Gd,LwQ,ALQ,1013,TA,Y,SBrkr,1160,2126,0,1,2,1,3,1,TA,7,0,2,Y,0,0,0,225,0,0,WD,Abnorml,185000
829,FV,24.0,2544,Pave,AllPub,Somerst,Twnhs,7,2005,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,Unf,Unf,600,Ex,Y,SBrkr,520,1223,0,0,2,1,2,1,Gd,4,0,2,Y,166,0,0,0,0,0,WD,Normal,147400
830,RL,80.0,11900,Pave,AllPub,NAmes,1Fam,6,1957,Gable,CompShg,BrkFace,387.0,TA,TA,CBlock,TA,TA,Rec,Unf,1392,TA,Y,FuseA,1392,1392,1,0,1,1,3,1,TA,6,2,2,Y,0,0,0,192,0,0,WD,Normal,166000
831,FV,30.0,3180,Pave,AllPub,Somerst,TwnhsE,7,2005,Gable,CompShg,None,0.0,TA,TA,PConc,Gd,TA,Unf,Unf,600,Ex,Y,SBrkr,520,1200,0,0,2,1,2,1,Gd,4,0,2,Y,166,0,0,0,0,0,WD,Normal,151000
832,RL,44.0,9548,Pave,AllPub,CollgCr,1Fam,7,2003,Gable,CompShg,BrkFace,223.0,Gd,TA,PConc,Gd,TA,GLQ,Unf,941,Ex,Y,SBrkr,941,1829,1,0,2,1,3,1,Gd,7,1,2,Y,39,0,0,0,0,0,WD,Normal,237000
833,RL,100.0,10004,Pave,AllPub,NAmes,1Fam,6,1964,Gable,CompShg,BrkFace,180.0,TA,TA,CBlock,TA,TA,Rec,BLQ,1516,TA,Y,SBrkr,1516,1516,0,0,1,1,3,1,TA,6,0,2,Y,0,0,0,152,0,0,WD,Normal,167000
834,RL,75.0,7875,Pave,AllPub,NAmes,1Fam,5,1961,Gable,CompShg,BrkFace,136.0,TA,TA,CBlock,TA,TA,Rec,Unf,1144,Gd,Y,SBrkr,1144,1144,1,0,1,0,3,1,TA,6,0,2,Y,0,0,0,0,0,0,WD,Normal,139950
835,RL,60.0,9600,Pave,AllPub,Sawyer,1Fam,4,1950,Gable,CompShg,None,0.0,TA,TA,CBlock,Gd,TA,BLQ,Unf,1067,TA,Y,SBrkr,1067,1067,0,0,2,0,2,1,Gd,4,0,2,Y,0,0,0,0,0,0,WD,Normal,128000
836,RM,90.0,8100,Pave,AllPub,OldTown,1Fam,5,1948,Gable,CompShg,None,0.0,TA,TA,BrkTil,TA,TA,Rec,Unf,1559,Gd,Y,SBrkr,1559,1559,1,0,1,0,2,1,TA,5,0,2,Y,116,230,0,0,0,0,COD,Normal,153500
837,RM,21.0,1680,Pave,AllPub,BrDale,Twnhs,6,1973,Gable,CompShg,BrkFace,158.0,TA,TA,CBlock,TA,TA,BLQ,Unf,483,TA,Y,SBrkr,483,987,1,0,1,1,2,1,TA,5,0,1,Y,0,0,0,0,0,0,WD,Normal,100000
838,RL,75.0,9525,Pave,AllPub,CollgCr,1Fam,5,1995,Gable,CompShg,None,0.0,TA,TA,PConc,Gd,TA,Unf,Unf,1099,Ex,Y,SBrkr,1099,1099,0,0,1,1,3,1,Gd,6,0,1,Y,0,0,0,0,0,0,WD,Normal,144000
839,RL,70.0,11767,Pave,AllPub,Edwards,1Fam,5,1946,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,BLQ,Unf,768,Ex,Y,SBrkr,768,1200,0,0,1,0,3,1,TA,6,0,1,Y,0,0,0,0,0,0,WD,Normal,130500
840,RH,-1.0,12155,Pave,AllPub,SWISU,1Fam,6,1925,Gable,CompShg,None,0.0,TA,TA,BrkTil,TA,TA,BLQ,Unf,672,TA,N,SBrkr,810,1482,0,0,2,0,4,1,Fa,7,0,1,P,0,254,0,0,0,0,WD,Normal,140000
841,RM,60.0,10440,Pave,AllPub,OldTown,1Fam,5,1904,Gable,CompShg,None,0.0,TA,TA,PConc,TA,TA,Unf,Unf,650,Gd,Y,SBrkr,958,1539,0,0,2,0,3,1,Gd,8,1,2,P,78,68,0,0,0,0,WD,Normal,157500
842,RL,82.0,9020,Pave,AllPub,NAmes,1Fam,6,1966,Gable,CompShg,BrkFace,183.0,TA,TA,CBlock,TA,TA,Rec,ALQ,1127,TA,Y,SBrkr,1165,1165,1,0,1,1,3,1,TA,6,0,2,Y,129,0,0,0,0,0,WD,Normal,174900
843,RL,80.0,8000,Pave,AllPub,NAmes,Duplex,5,1961,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,Unf,Unf,1800,Ex,N,SBrkr,1800,1800,0,0,2,0,6,2,TA,10,0,0,Y,0,0,0,0,0,0,WD,Normal,141000
844,RM,100.0,12665,Pave,AllPub,OldTown,1Fam,5,1915,Gable,CompShg,None,0.0,TA,TA,BrkTil,TA,TA,Unf,Unf,876,Gd,Y,SBrkr,876,1416,0,0,1,1,4,1,TA,7,1,3,Y,0,194,0,0,0,0,WD,Normal,153900
845,RL,-1.0,16647,Pave,AllPub,Sawyer,1Fam,5,1975,Gable,CompShg,None,0.0,TA,TA,CBlock,Gd,TA,ALQ,Unf,1390,TA,Y,SBrkr,1701,1701,1,0,2,0,3,1,TA,6,2,2,Y,0,0,0,0,0,0,WD,Normal,171000
846,RL,75.0,9317,Pave,AllPub,SawyerW,1Fam,7,1993,Gable,CompShg,BrkFace,137.0,Gd,TA,PConc,Gd,TA,ALQ,Unf,740,Ex,Y,SBrkr,1006,1775,1,0,2,1,3,1,Gd,7,1,2,Y,72,192,0,0,0,0,WD,Normal,213000
847,RL,36.0,15523,Pave,AllPub,CollgCr,1Fam,5,1972,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,BLQ,Unf,864,Ex,Y,SBrkr,864,864,1,0,1,0,3,1,TA,5,1,1,Y,0,0,0,0,0,0,WD,Normal,133500
848,RL,75.0,45600,Pave,AllPub,ClearCr,1Fam,6,1908,Gable,CompShg,None,0.0,TA,TA,BrkTil,TA,TA,Unf,Unf,907,TA,Y,SBrkr,1307,2358,0,0,3,0,5,1,TA,10,1,2,Y,40,0,0,175,0,0,WD,Normal,240000
849,RL,80.0,9600,Pave,AllPub,Veenker,1Fam,6,1976,Hip,CompShg,BrkFace,360.0,Gd,Gd,CBlock,TA,TA,Unf,Unf,528,Ex,Y,SBrkr,1094,1855,0,0,2,1,3,1,TA,7,1,2,Y,100,0,0,0,0,0,WD,Normal,187000
850,RM,36.0,4435,Pave,AllPub,CollgCr,TwnhsE,6,2003,Gable,CompShg,BrkFace,170.0,Gd,TA,PConc,Gd,TA,GLQ,Unf,848,Ex,Y,SBrkr,848,848,1,0,1,0,1,1,Gd,3,0,2,Y,0,0,0,0,0,0,WD,Normal,131500
851,RL,-1.0,3196,Pave,AllPub,Blmngtn,TwnhsE,8,2003,Gable,CompShg,BrkFace,40.0,Gd,TA,PConc,Gd,TA,Unf,Unf,1273,Ex,Y,SBrkr,1456,1456,0,0,2,0,2,1,Gd,7,1,2,Y,20,0,0,0,0,0,WD,Normal,215000
852,RL,53.0,7128,Pave,AllPub,Crawfor,1Fam,7,1941,Gable,CompShg,None,0.0,TA,Gd,CBlock,TA,TA,Rec,Unf,918,Gd,Y,SBrkr,918,1646,0,0,2,0,4,1,TA,7,2,1,Y,0,0,0,126,0,0,WD,Normal,164000
853,RL,-1.0,12095,Pave,AllPub,NAmes,1Fam,6,1964,Gable,CompShg,BrkFace,115.0,TA,Gd,CBlock,TA,TA,Rec,Unf,1127,TA,Y,SBrkr,1445,1445,0,0,1,1,3,1,TA,7,1,2,Y,0,0,0,0,0,0,WD,Normal,158000
854,RL,102.0,17920,Pave,AllPub,Sawyer,1Fam,5,1955,Hip,CompShg,None,0.0,TA,TA,CBlock,TA,TA,ALQ,Rec,1763,TA,Y,SBrkr,1779,1779,1,0,1,1,3,1,TA,6,1,2,Y,418,0,0,312,0,0,WD,Abnorml,170000
855,RL,-1.0,6897,Pave,AllPub,Sawyer,1Fam,5,1962,Gable,CompShg,None,0.0,TA,Gd,CBlock,TA,TA,ALQ,Unf,1040,Ex,Y,SBrkr,1040,1040,1,0,1,1,3,1,TA,6,0,1,Y,104,0,0,0,0,0,WD,Normal,127000
856,RL,-1.0,10970,Pave,AllPub,CollgCr,1Fam,6,1978,Gable,CompShg,None,0.0,TA,TA,CBlock,Gd,Gd,GLQ,LwQ,940,TA,Y,SBrkr,1026,1026,1,0,1,0,3,1,TA,5,0,2,Y,0,34,0,0,0,0,WD,Normal,147000
857,RL,65.0,8125,Pave,AllPub,Gilbert,1Fam,6,1994,Gable,CompShg,None,0.0,TA,TA,PConc,Gd,TA,Unf,Unf,702,Gd,Y,SBrkr,702,1481,0,0,2,1,3,1,TA,6,1,2,Y,36,0,0,0,0,0,WD,Normal,174000
858,RL,80.0,10400,Pave,AllPub,NWAmes,1Fam,7,1976,Gable,CompShg,BrkFace,189.0,TA,TA,CBlock,Gd,TA,Unf,Unf,1090,TA,Y,SBrkr,1370,1370,0,0,2,0,3,1,TA,6,1,2,Y,0,0,0,0,0,0,WD,Family,152000
859,RL,-1.0,11029,Pave,AllPub,NWAmes,1Fam,6,1968,Gable,CompShg,BrkFace,220.0,TA,TA,CBlock,TA,TA,BLQ,Unf,1054,TA,Y,SBrkr,1512,2654,1,0,2,1,4,1,Gd,9,1,2,Y,65,0,0,222,0,0,WD,Normal,250000
860,RL,55.0,7642,Pave,AllPub,Crawfor,1Fam,7,1918,Gable,CompShg,None,0.0,Gd,TA,BrkTil,TA,TA,Unf,Unf,912,Gd,Y,SBrkr,912,1426,0,0,1,1,3,1,Gd,7,1,1,Y,240,0,0,0,0,0,WD,Normal,189950
861,RL,75.0,11625,Pave,AllPub,Sawyer,2fmCon,5,1965,Hip,CompShg,None,0.0,TA,TA,PConc,TA,TA,BLQ,Unf,1039,Ex,Y,SBrkr,1039,1039,1,0,1,1,3,1,TA,6,0,2,Y,0,0,0,0,0,0,WD,Normal,131500
862,RL,81.0,9672,Pave,AllPub,SawyerW,1Fam,6,1984,Hip,CompShg,None,0.0,TA,TA,PConc,Gd,TA,GLQ,Unf,1040,TA,Y,SBrkr,1097,1097,0,0,2,0,3,1,TA,6,0,2,Y,0,0,0,0,0,0,WD,Normal,152000
863,RL,70.0,7931,Pave,AllPub,NAmes,1Fam,5,1959,Hip,CompShg,None,0.0,TA,TA,CBlock,TA,TA,BLQ,Unf,1148,TA,Y,SBrkr,1148,1148,1,0,1,0,3,1,TA,6,0,1,Y,0,0,0,0,0,0,WD,Normal,132500
864,FV,72.0,8640,Pave,AllPub,Somerst,1Fam,7,2007,Gable,CompShg,None,0.0,Gd,TA,PConc,Ex,TA,Unf,Unf,1372,Ex,Y,SBrkr,1372,1372,0,0,2,0,3,1,Gd,6,0,2,Y,140,0,0,0,0,0,New,Partial,250580
865,RL,-1.0,8750,Pave,AllPub,NAmes,1Fam,5,1970,Gable,CompShg,BrkFace,76.0,TA,TA,CBlock,TA,TA,BLQ,Unf,1002,TA,Y,SBrkr,1002,1002,1,0,1,0,3,1,TA,5,0,2,Y,0,0,0,0,0,0,WD,Normal,148500
866,RL,67.0,10656,Pave,AllPub,Timber,1Fam,8,2006,Gable,CompShg,Stone,274.0,Gd,TA,PConc,Gd,TA,Unf,Unf,1638,Ex,Y,SBrkr,1646,1646,0,0,2,0,3,1,Gd,6,1,3,Y,80,0,0,0,0,0,New,Partial,248900
867,RL,85.0,6970,Pave,AllPub,Sawyer,1Fam,4,1961,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,ALQ,Unf,1040,TA,Y,SBrkr,1120,1120,1,0,1,1,3,1,Fa,5,0,2,Y,0,0,0,0,0,400,WD,Normal,129000
868,RL,-1.0,14762,Pave,AllPub,Gilbert,1Fam,5,1948,Gable,CompShg,None,0.0,TA,TA,Slab,-1,-1,-1,-1,0,Gd,Y,SBrkr,1547,2320,0,0,2,0,2,1,TA,7,1,2,P,144,0,0,0,0,0,WD,Normal,169000
869,RL,80.0,9938,Pave,AllPub,SawyerW,1Fam,7,1993,Gable,CompShg,BrkFace,246.0,Gd,TA,PConc,Gd,TA,GLQ,Unf,1050,Ex,Y,SBrkr,1062,1949,1,0,2,1,3,1,Gd,8,1,2,Y,90,0,0,0,0,0,WD,Normal,236000
870,RL,60.0,6600,Pave,AllPub,NAmes,1Fam,5,1962,Hip,CompShg,None,0.0,TA,TA,CBlock,TA,TA,Unf,Unf,894,Gd,N,SBrkr,894,894,0,0,1,0,2,1,TA,5,0,1,Y,0,0,0,0,0,0,WD,Normal,109500
871,RL,70.0,8750,Pave,AllPub,CollgCr,1Fam,6,1998,Gable,CompShg,BrkFace,116.0,TA,TA,PConc,Gd,TA,GLQ,Unf,804,Ex,Y,SBrkr,804,1682,0,0,2,1,3,1,Gd,7,0,2,Y,77,0,0,0,0,0,WD,Normal,200500
872,RL,74.0,8892,Pave,AllPub,NAmes,1Fam,5,1953,Gable,CompShg,None,0.0,Gd,TA,Stone,TA,TA,Unf,Unf,105,Gd,Y,SBrkr,910,910,0,0,1,0,3,1,Gd,5,0,2,Y,0,150,0,0,0,0,WD,Normal,116000
873,RL,60.0,12144,Pave,AllPub,NAmes,1Fam,5,1949,Gable,CompShg,None,0.0,Gd,TA,CBlock,TA,TA,Rec,Unf,832,Gd,Y,SBrkr,1036,1268,0,0,1,0,3,1,TA,6,1,1,Y,28,0,0,0,0,0,WD,Normal,133000
874,RM,52.0,5720,Pave,AllPub,OldTown,1Fam,5,1941,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,Unf,Unf,676,Ex,Y,SBrkr,676,1131,0,0,1,1,3,1,TA,5,0,1,Y,0,0,0,0,0,0,WD,Abnorml,66500
875,FV,75.0,9000,Pave,AllPub,Somerst,1Fam,8,2007,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,GLQ,Unf,1184,Ex,Y,SBrkr,1184,2610,0,0,2,1,4,1,Ex,11,1,2,Y,364,0,0,0,0,0,New,Partial,303477
876,RL,94.0,25286,Pave,AllPub,Mitchel,1Fam,4,1963,Gable,CompShg,None,0.0,TA,TA,PConc,TA,TA,ALQ,Unf,1064,Gd,Y,SBrkr,1040,1040,1,0,1,0,3,1,TA,5,0,2,Y,0,0,0,0,0,0,WD,Normal,132250
877,RL,74.0,8834,Pave,AllPub,NridgHt,1Fam,9,2004,Hip,CompShg,Stone,216.0,Gd,TA,PConc,Ex,TA,GLQ,Unf,1462,Ex,Y,SBrkr,1462,2224,1,0,2,1,4,1,Ex,10,1,3,Y,0,0,0,0,0,0,WD,Normal,350000
878,RL,88.0,11782,Pave,AllPub,Sawyer,1Fam,5,1961,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,ALQ,Unf,1109,TA,Y,SBrkr,1155,1155,1,0,1,0,3,1,Gd,6,0,2,Y,0,0,0,0,0,400,WD,Normal,148000
879,RL,-1.0,7000,Pave,AllPub,CollgCr,1Fam,5,1978,Gable,CompShg,BrkFace,90.0,Gd,Gd,CBlock,TA,TA,ALQ,Unf,864,Ex,Y,SBrkr,864,864,1,0,1,0,3,1,TA,6,0,1,Y,0,0,0,0,0,0,WD,Normal,136500
880,RL,60.0,7024,Pave,AllPub,Edwards,1Fam,5,2005,Gable,CompShg,None,0.0,TA,TA,PConc,Ex,Gd,ALQ,Unf,1090,Gd,Y,SBrkr,1090,1090,1,0,1,1,2,1,TA,5,0,2,Y,49,0,0,0,0,0,WD,Normal,157000
881,RL,44.0,13758,Pave,AllPub,Timber,1Fam,7,1990,Gable,CompShg,BrkFace,117.0,Gd,Gd,CBlock,Gd,TA,LwQ,Unf,1156,Ex,Y,SBrkr,1187,1717,0,0,2,1,3,1,Gd,7,1,2,Y,36,0,0,0,0,0,WD,Normal,187500
882,RL,-1.0,9636,Pave,AllPub,Gilbert,1Fam,6,1992,Gable,CompShg,None,0.0,TA,TA,PConc,Gd,TA,Unf,Unf,808,Gd,Y,SBrkr,808,1593,0,0,2,1,3,1,TA,7,1,2,Y,40,0,0,0,0,0,WD,Normal,178000
883,RL,60.0,6204,Pave,AllPub,SWISU,1Fam,4,1912,Gable,CompShg,None,0.0,Gd,TA,PConc,TA,Fa,Unf,Unf,795,TA,N,SBrkr,954,2230,1,0,1,0,5,1,TA,10,0,1,Y,188,0,0,0,0,0,WD,Normal,118500
884,RL,65.0,7150,Pave,AllPub,NAmes,1Fam,5,1967,Gable,CompShg,BrkFace,60.0,TA,TA,CBlock,TA,TA,BLQ,Unf,892,TA,Y,SBrkr,892,892,0,0,1,0,3,1,TA,5,0,1,Y,0,0,0,0,0,0,WD,Normal,100000
885,FV,50.0,5119,Pave,AllPub,Somerst,TwnhsE,9,1999,Gable,CompShg,BrkFace,60.0,Gd,TA,PConc,Ex,TA,GLQ,Unf,1698,Ex,Y,SBrkr,1709,1709,1,0,2,0,2,1,Gd,5,1,2,Y,65,0,0,0,0,0,CWD,Abnorml,328900
886,RL,70.0,8393,Pave,AllPub,NAmes,Duplex,5,1959,Gable,CompShg,BrkFace,122.0,TA,TA,CBlock,TA,TA,LwQ,Unf,1626,Ex,Y,SBrkr,1712,1712,0,0,2,0,4,2,TA,8,0,2,Y,54,0,0,0,0,0,WD,Family,145000
887,RL,59.0,16466,Pave,AllPub,Edwards,1Fam,5,1955,Gable,CompShg,None,0.0,TA,Gd,PConc,TA,TA,Unf,Unf,816,TA,Y,SBrkr,872,1393,0,0,1,1,3,1,TA,8,0,1,Y,0,0,0,265,0,0,WD,Normal,135500
888,RL,95.0,15865,Pave,AllPub,NAmes,1Fam,8,1970,Flat,Tar&Grv,None,0.0,Gd,Gd,PConc,TA,Gd,ALQ,Rec,2217,Ex,Y,SBrkr,2217,2217,1,0,2,0,4,1,Gd,8,1,2,Y,207,0,0,224,0,0,WD,Normal,268000
889,RL,128.0,12160,Pave,AllPub,NAmes,1Fam,6,1953,Hip,CompShg,BrkFace,90.0,TA,TA,CBlock,TA,TA,BLQ,Unf,1505,Ex,Y,SBrkr,1505,1505,1,0,1,0,2,1,TA,6,1,2,Y,0,0,162,0,0,0,WD,Normal,149500
890,RL,60.0,8064,Pave,AllPub,NAmes,1Fam,5,1949,Gable,CompShg,None,0.0,TA,Gd,CBlock,TA,TA,Unf,Unf,672,Ex,Y,SBrkr,672,924,0,0,1,0,3,1,TA,6,1,2,Y,0,0,0,0,0,2000,WD,Normal,122900
891,RL,70.0,11184,Pave,AllPub,Sawyer,1Fam,6,1978,Hip,CompShg,BrkFace,92.0,TA,TA,CBlock,TA,TA,LwQ,Rec,918,Gd,Y,SBrkr,918,1683,0,0,2,1,3,1,TA,7,1,2,Y,0,0,0,0,0,0,WD,Normal,172500
892,RL,70.0,8414,Pave,AllPub,Sawyer,1Fam,6,1963,Hip,CompShg,None,0.0,TA,TA,CBlock,TA,TA,GLQ,Unf,1059,TA,Y,SBrkr,1068,1068,0,1,1,0,3,1,TA,6,0,1,Y,0,0,0,0,0,0,WD,Normal,154500
893,RL,-1.0,13284,Pave,AllPub,Sawyer,1Fam,5,1954,Gable,CompShg,None,0.0,TA,TA,PConc,Gd,TA,BLQ,Unf,1383,TA,Y,SBrkr,1383,1383,1,0,1,0,3,1,TA,6,1,1,Y,116,0,0,0,0,0,WD,Normal,165000
894,RL,64.0,7018,Pave,AllPub,SawyerW,Duplex,5,1979,Gable,CompShg,None,0.0,TA,TA,Slab,-1,-1,-1,-1,0,TA,Y,SBrkr,1535,1535,0,0,2,0,4,2,TA,8,0,2,Y,0,0,0,0,0,0,WD,Alloca,118858
895,RL,71.0,7056,Pave,AllPub,NAmes,1Fam,6,1963,Hip,CompShg,BrkFace,415.0,TA,TA,CBlock,TA,TA,BLQ,Unf,780,TA,Y,SBrkr,983,1796,1,0,1,1,4,1,TA,8,1,2,Y,50,0,0,0,0,0,WD,Normal,140000
896,RM,50.0,8765,Pave,AllPub,IDOTRR,1Fam,4,1936,Gable,CompShg,None,0.0,TA,TA,BrkTil,TA,TA,ALQ,Unf,951,Ex,N,SBrkr,951,951,0,0,1,0,2,1,TA,6,0,1,Y,28,0,0,0,0,0,WD,Abnorml,106500
897,RL,64.0,7018,Pave,AllPub,SawyerW,Duplex,5,1979,Gable,CompShg,None,0.0,TA,TA,Slab,-1,-1,-1,-1,0,TA,Y,SBrkr,1120,2240,0,0,2,0,6,2,TA,12,0,2,Y,0,0,0,0,0,0,WD,Alloca,142953
898,RL,100.0,12919,Pave,AllPub,NridgHt,1Fam,9,2009,Hip,CompShg,Stone,760.0,Ex,TA,PConc,Ex,TA,GLQ,Unf,2330,Ex,Y,SBrkr,2364,2364,1,0,2,1,2,1,Ex,11,2,3,Y,67,0,0,0,0,0,New,Partial,611657
899,RL,65.0,6993,Pave,AllPub,Sawyer,1Fam,5,1961,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,BLQ,Unf,912,TA,Y,SBrkr,1236,1236,0,0,1,0,3,1,TA,6,1,1,Y,0,0,0,0,0,0,WD,Normal,135000
900,RL,-1.0,7340,Pave,AllPub,NAmes,1Fam,4,1971,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,ALQ,Unf,858,TA,Y,SBrkr,858,858,0,0,1,0,2,1,TA,4,0,1,Y,0,0,0,0,0,0,WD,Normal,110000
901,RL,64.0,8712,Pave,AllPub,NAmes,1Fam,5,1957,Hip,CompShg,None,0.0,TA,Gd,CBlock,TA,TA,BLQ,Unf,992,TA,Y,SBrkr,1306,1306,1,0,1,0,2,1,TA,5,0,1,Y,0,0,0,0,0,0,WD,Normal,153000
902,RL,63.0,7875,Pave,AllPub,Gilbert,1Fam,7,2003,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,Unf,Unf,783,Ex,Y,SBrkr,807,1509,0,0,2,1,3,1,Gd,8,1,2,Y,75,0,0,0,0,0,WD,Normal,180000
903,RL,50.0,14859,Pave,AllPub,Gilbert,1Fam,7,2006,Hip,CompShg,BrkFace,27.0,Gd,TA,PConc,Gd,TA,Unf,Unf,1670,Ex,Y,SBrkr,1670,1670,0,0,2,0,3,1,Gd,7,1,3,Y,60,0,0,0,0,0,New,Partial,240000
904,RL,-1.0,6173,Pave,AllPub,Sawyer,1Fam,5,1967,Gable,CompShg,BrkFace,75.0,TA,TA,CBlock,TA,TA,GLQ,Unf,876,TA,Y,SBrkr,902,902,0,0,1,0,3,1,TA,6,0,1,Y,0,0,0,0,0,0,WD,Normal,125500
905,RL,80.0,9920,Pave,AllPub,NAmes,1Fam,5,1954,Gable,CompShg,Stone,110.0,TA,TA,CBlock,TA,TA,Rec,LwQ,1056,TA,Y,SBrkr,1063,1063,1,0,1,0,3,1,TA,6,0,1,Y,0,164,0,0,0,0,WD,Normal,128000
906,RL,116.0,13501,Pave,AllPub,Somerst,1Fam,8,2006,Gable,CompShg,Stone,208.0,Gd,TA,PConc,Gd,TA,GLQ,Unf,1623,Ex,Y,SBrkr,1636,1636,1,0,2,0,3,1,Gd,8,1,3,Y,60,0,0,0,0,0,WD,Normal,255000
907,RL,86.0,11500,Pave,AllPub,Crawfor,1Fam,7,1936,Gable,CompShg,None,0.0,Gd,TA,CBlock,Gd,TA,Rec,Unf,1017,Gd,Y,SBrkr,1020,2057,0,0,1,1,3,1,Gd,6,1,1,Y,0,0,0,322,0,0,WD,Normal,250000
908,RL,-1.0,8885,Pave,AllPub,Mitchel,1Fam,5,1983,Gable,CompShg,None,0.0,TA,TA,CBlock,Gd,TA,BLQ,ALQ,864,TA,Y,SBrkr,902,902,1,0,1,0,2,1,TA,5,0,2,Y,0,0,0,0,0,0,WD,Normal,131000
909,RL,149.0,12589,Pave,AllPub,Gilbert,1Fam,6,2005,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,Unf,Unf,742,Ex,Y,SBrkr,742,1484,0,0,2,1,3,1,Gd,8,1,2,Y,24,0,0,0,0,0,WD,Normal,174000
910,RL,80.0,11600,Pave,AllPub,NAmes,Duplex,5,1960,Gable,CompShg,BrkFace,361.0,TA,TA,CBlock,TA,TA,Rec,Unf,1105,TA,Y,FuseA,1105,2274,0,0,2,0,5,2,TA,12,0,2,Y,0,0,0,0,0,0,WD,Normal,154300
